user_id,created_at,market,class,md_do,university_id,device_type,marketing_source
am_197608,2019-08-17,RoW,2nd year,,1235,,google
am_185168,2019-01-14,RoW,3rd year,,2467,,google
am_188832,2019-03-27,RoW,,,833,,google
am_199619,2019-09-14,RoW,2nd year,,50,,google
am_205695,2019-11-25,RoW,6th year,,1303,,google
am_188449,2019-03-20,RoW,1st year,,983,,google
am_202480,2019-10-18,RoW,3rd year,,1435,,google
am_187868,2019-03-08,RoW,,,50,,google
am_188162,2019-03-14,RoW,,,50,,google
am_202361,2019-10-17,RoW,4th year,,432,,google
am_206475,2019-12-07,RoW,,,50,,google
am_200720,2019-09-27,RoW,5th year,,952,,google
am_200750,2019-09-28,RoW,3rd year,,937,,google
am_186393,2019-02-07,RoW,,,50,,google
am_206464,2019-12-07,RoW,,,50,,google
am_187260,2019-02-24,RoW,4th year,,2067,,google
am_200677,2019-09-27,RoW,4th year,,2583,,google
am_200619,2019-09-26,RoW,4th year,,2468,,google
am_186444,2019-02-09,RoW,6th year,,1691,,google
am_184654,2019-01-04,RoW,,,50,,google
am_198655,2019-09-01,RoW,5th year,,1896,,google
am_187823,2019-03-07,RoW,3rd year,,2913,,google
am_204261,2019-11-07,RoW,5th year,,2327,,google
am_187308,2019-02-25,RoW,5th year,,50,,google
am_201723,2019-10-10,RoW,,,17,,google
am_199362,2019-09-11,RoW,,,50,,google
am_199744,2019-09-16,RoW,,,50,,google
am_204177,2019-11-06,RoW,5th year,,2501,,google
am_206582,2019-12-08,RoW,,,50,,google
am_192974,2019-05-27,RoW,6th year,,2098,,google
am_197697,2019-08-19,RoW,6th year,,2379,,google
am_201720,2019-10-10,RoW,,,50,,google
am_204428,2019-11-09,RoW,,,50,,google
am_201182,2019-10-03,RoW,1st year,,2421,,google
am_200619,2019-09-26,RoW,4th year,,2468,,google
am_206610,2019-12-09,RoW,6th year,,2332,,google
am_202607,2019-10-20,RoW,,,50,,google
am_198927,2019-09-05,RoW,,,891,,google
am_189292,2019-04-01,RoW,2nd year,,2059,,google
am_192047,2019-05-11,RoW,5th year,,1289,,google
am_200491,2019-09-25,RoW,6th year,,3187,,google
am_206873,2019-12-13,RoW,,,50,,google
am_203296,2019-10-28,RoW,1st year,,1242,,google
am_189088,2019-03-31,RoW,5th year,,1355,,google
am_190278,2019-04-09,RoW,5th year,,2280,,google
am_206195,2019-12-03,RoW,6th year,,50,,google
am_193180,2019-05-30,RoW,1st year,,2177,,google
am_186669,2019-02-13,RoW,6th year,,649,,google
am_204051,2019-11-05,RoW,,,1446,,google
am_192603,2019-05-21,RoW,3rd year,,50,,google
am_196893,2019-08-05,RoW,3rd year,,1588,,google
am_187203,2019-02-23,RoW,3rd year,,1230,,google
am_197848,2019-08-20,RoW,4th year,,1893,,google
am_206797,2019-12-12,RoW,6th year,,3187,,google
am_186550,2019-02-11,RoW,4th year,,50,,google
am_206634,2019-12-09,RoW,,,50,,google
am_205946,2019-11-29,RoW,,,344,,google
am_190143,2019-04-07,RoW,1st year,,1807,,google
am_201057,2019-10-02,RoW,3rd year,,50,,google
am_198810,2019-09-03,RoW,5th year,,2344,,google
am_191996,2019-05-10,RoW,6th year,,1304,,google
am_194616,2019-06-22,RoW,,,59,,google
am_201284,2019-10-05,RoW,1st year,,2263,,google
am_207456,2019-12-23,RoW,4th year,,50,,google
am_187340,2019-02-26,RoW,6th year,,271,,google
am_194602,2019-06-22,RoW,2nd year,,1116,,google
am_207661,2019-12-28,RoW,6th year,,2238,,google
am_206815,2019-12-12,RoW,,,2640,,google
am_188349,2019-03-18,RoW,4th year,,2112,,google
am_193974,2019-06-11,RoW,,,2,,friends
am_197925,2019-08-21,RoW,,,13,,friends
am_191927,2019-05-09,RoW,,,20,,friends
am_186918,2019-02-18,RoW,,,50,,friends
am_187258,2019-02-24,RoW,,,50,,friends
am_189343,2019-04-02,RoW,,,50,,friends
am_193075,2019-05-29,RoW,,,50,,friends
am_192569,2019-05-20,RoW,,,616,,friends
am_194033,2019-06-12,RoW,,,616,,friends
am_206355,2019-12-05,RoW,1st year,,1133,,friends
am_194373,2019-06-18,RoW,4th year,,264,,friends
am_184709,2019-01-05,RoW,4th year,,2263,,friends
am_207511,2019-12-25,RoW,5th year,,2229,,friends
am_199819,2019-09-17,RoW,6th year,,50,,friends
am_186886,2019-02-17,RoW,,,5,,friends
am_187147,2019-02-22,RoW,4th year,,1835,,friends
am_184948,2019-01-10,RoW,4th year,,652,,friends
am_189322,2019-04-02,RoW,5th year,,1105,,friends
am_202326,2019-10-17,RoW,5th year,,3191,,friends
am_207554,2019-12-26,RoW,6th year,,50,,friends
am_207534,2019-12-25,RoW,6th year,,2238,,friends
am_207233,2019-12-20,RoW,6th year,,1759,,friends
am_197390,2019-08-14,RoW,,,41,,friends
am_201473,2019-10-07,RoW,,,46,,friends
am_204703,2019-11-13,RoW,,,50,,friends
am_203937,2019-11-04,RoW,,,2122,,friends
am_187030,2019-02-19,RoW,1st year,,208,,friends
am_188659,2019-03-24,RoW,3rd year,,3187,,friends
am_199209,2019-09-09,RoW,4th year,,2089,,friends
am_184776,2019-01-07,RoW,5th year,,668,,friends
am_192044,2019-05-11,RoW,6th year,,2108,,friends
am_198629,2019-09-01,RoW,6th year,,718,,friends
am_192698,2019-05-22,RoW,,,23,,friends
am_203140,2019-10-26,RoW,,,43,,friends
am_198138,2019-08-25,RoW,,,44,,friends
am_191733,2019-05-06,RoW,,,50,,friends
am_203414,2019-10-29,RoW,4th year,,1657,,friends
am_188809,2019-03-27,RoW,4th year,,1666,,friends
am_184919,2019-01-09,RoW,6th year,,271,,friends
am_201676,2019-10-09,RoW,6th year,,2595,,friends
am_203753,2019-11-02,RoW,6th year,,3187,,friends
am_185173,2019-01-14,RoW,,,4,,friends
am_186781,2019-02-15,RoW,,,2065,,friends
am_199570,2019-09-14,RoW,,,2153,,friends
am_206243,2019-12-04,RoW,1st year,,628,,friends
am_190297,2019-04-10,RoW,4th year,,333,,friends
am_187301,2019-02-25,RoW,4th year,,894,,friends
am_206263,2019-12-04,RoW,4th year,,2558,,friends
am_185226,2019-01-15,RoW,5th year,,343,,friends
am_196496,2019-07-29,RoW,6th year,,2596,,friends
am_186604,2019-02-12,RoW,6th year,,3187,,friends
am_202220,2019-10-16,RoW,,,16,,friends
am_192163,2019-05-14,RoW,,,48,,friends
am_199569,2019-09-14,RoW,,,2153,,friends
am_190597,2019-04-15,RoW,,,2015,,friends
am_186578,2019-02-11,RoW,3rd year,,2489,,friends
am_192453,2019-05-18,RoW,4th year,,1386,,friends
am_184790,2019-01-07,RoW,4th year,,1772,,friends
am_185106,2019-01-12,RoW,6th year,,2594,,friends
am_195776,2019-07-15,RoW,6th year,,1948,,friends
am_201253,2019-10-04,RoW,6th year,,1445,,friends
am_186611,2019-02-12,RoW,6th year,,1466,,friends
am_184778,2019-01-07,RoW,,,9,,friends
am_186392,2019-02-07,RoW,,,2101,,friends
am_190695,2019-04-17,RoW,,,1078,,friends
am_187402,2019-02-27,RoW,,,2640,,friends
am_188501,2019-03-21,RoW,5th year,,2109,,friends
am_186726,2019-02-14,RoW,5th year,,616,,friends
am_187285,2019-02-24,RoW,2nd year,,2278,,friends
am_199433,2019-09-12,RoW,3rd year,,1087,,friends
am_187243,2019-02-24,RoW,3rd year,,2233,,friends
am_185569,2019-01-21,RoW,5th year,,863,,friends
am_190974,2019-04-22,RoW,5th year,,2456,,friends
am_188339,2019-03-17,RoW,5th year,,2501,,friends
am_190285,2019-04-10,RoW,6th year,,649,,friends
am_207701,2019-12-29,RoW,6th year,,2238,,friends
am_205732,2019-11-26,RoW,,,8,,friends
am_191415,2019-04-30,RoW,,,9,,friends
am_186553,2019-02-11,RoW,,,19,,friends
am_205660,2019-11-25,RoW,,,2111,,friends
am_193465,2019-06-05,RoW,2nd year,,2495,,friends
am_190703,2019-04-17,RoW,3rd year,,1691,,friends
am_190451,2019-04-13,RoW,3rd year,,2261,,friends
am_185489,2019-01-19,RoW,5th year,,859,,friends
am_202975,2019-10-24,RoW,,,9,,friends
am_185697,2019-01-23,RoW,,,22,,friends
am_199824,2019-09-17,RoW,,,45,,friends
am_191425,2019-04-30,RoW,,,50,,friends
am_206992,2019-12-15,RoW,,,50,,friends
am_188676,2019-03-25,RoW,,,3241,,friends
am_201839,2019-10-11,RoW,4th year,,2120,,friends
am_188665,2019-03-25,RoW,4th year,,618,,friends
am_187696,2019-03-05,RoW,4th year,,969,,friends
am_204383,2019-11-09,RoW,5th year,,2495,,friends
am_191593,2019-05-03,RoW,,,50,,friends
am_193687,2019-06-08,RoW,,,616,,friends
am_187124,2019-02-21,RoW,4th year,,50,,friends
am_185369,2019-01-17,RoW,4th year,,2239,,friends
am_206329,2019-12-05,RoW,5th year,,2252,,friends
am_187359,2019-02-26,RoW,6th year,,2519,,friends
am_186112,2019-01-31,RoW,,,15,,friends
am_188696,2019-03-25,RoW,,,26,,friends
am_185358,2019-01-16,RoW,,,50,,friends
am_192231,2019-05-15,RoW,,,50,,friends
am_194232,2019-06-16,RoW,,,50,,friends
am_199177,2019-09-09,RoW,,,50,,friends
am_192477,2019-05-19,RoW,5th year,,1121,,friends
am_191523,2019-05-02,RoW,5th year,,898,,friends
am_203701,2019-11-01,RoW,,,2,,friends
am_184997,2019-01-11,RoW,,,50,,friends
am_202693,2019-10-21,RoW,,,50,,friends
am_202306,2019-10-17,RoW,3rd year,,2072,,friends
am_199433,2019-09-12,RoW,3rd year,,1087,,friends
am_192856,2019-05-25,RoW,4th year,,345,,friends
am_204936,2019-11-16,RoW,4th year,,350,,friends
am_186373,2019-02-06,RoW,4th year,,618,,friends
am_200231,2019-09-22,RoW,5th year,,1582,,friends
am_191698,2019-05-05,RoW,5th year,,48,,friends
am_185702,2019-01-24,RoW,5th year,,860,,friends
am_195514,2019-07-09,RoW,5th year,,2244,,friends
am_198112,2019-08-24,RoW,5th year,,3272,,friends
am_187088,2019-02-21,RoW,6th year,,2113,,friends
am_186707,2019-02-14,RoW,6th year,,343,,friends
am_200606,2019-09-26,RoW,,,45,,friends
am_185598,2019-01-21,RoW,,,50,,friends
am_197322,2019-08-13,RoW,,,50,,friends
am_190184,2019-04-08,RoW,4th year,,56,,friends
am_193136,2019-05-30,RoW,4th year,,349,,friends
am_192250,2019-05-15,RoW,4th year,,1730,,friends
am_195959,2019-07-18,RoW,6th year,,711,,friends
am_206697,2019-12-10,RoW,,,50,,friends
am_199204,2019-09-09,RoW,,,61,,friends
am_206880,2019-12-13,RoW,,,630,,friends
am_186529,2019-02-10,RoW,2nd year,,860,,friends
am_193471,2019-06-05,RoW,2nd year,,2495,,friends
am_191355,2019-04-29,RoW,2nd year,,969,,friends
am_191726,2019-05-06,RoW,3rd year,,3047,,friends
am_188302,2019-03-17,RoW,4th year,,3102,,friends
am_193244,2019-05-31,RoW,4th year,,2015,,friends
am_190295,2019-04-10,RoW,5th year,,333,,friends
am_185519,2019-01-19,RoW,6th year,,1772,,friends
am_201060,2019-10-02,RoW,,,1,,friends
am_191351,2019-04-29,RoW,,,8,,friends
am_186873,2019-02-17,RoW,,,48,,friends
am_199864,2019-09-17,RoW,,,50,,friends
am_201730,2019-10-10,RoW,,,50,,friends
am_206422,2019-12-06,RoW,4th year,,336,,friends
am_187178,2019-02-22,RoW,4th year,,919,,friends
am_187386,2019-02-27,RoW,5th year,,1142,,friends
am_201602,2019-10-08,RoW,5th year,,1476,,friends
am_206721,2019-12-10,RoW,6th year,,1969,,friends
am_199102,2019-09-08,RoW,6th year,,2247,,friends
am_202996,2019-10-24,RoW,,,2108,,friends
am_206672,2019-12-10,RoW,3rd year,,1843,,friends
am_190022,2019-04-07,RoW,5th year,,50,,friends
am_188547,2019-03-22,RoW,5th year,,1864,,friends
am_185581,2019-01-21,RoW,5th year,,2229,,friends
am_202039,2019-10-14,RoW,,,22,,friends
am_207422,2019-12-23,RoW,1st year,,2105,,friends
am_184934,2019-01-09,RoW,2nd year,,1480,,friends
am_191527,2019-05-02,RoW,5th year,,2324,,friends
am_192662,2019-05-22,RoW,6th year,,50,,friends
am_186154,2019-02-01,RoW,6th year,,2108,,friends
am_188902,2019-03-28,RoW,6th year,,1653,,friends
am_190440,2019-04-12,RoW,,,44,,friends
am_188728,2019-03-26,RoW,,,50,,friends
am_205012,2019-11-17,RoW,6th year,,970,,friends
am_205329,2019-11-21,RoW,6th year,,206,,friends
am_188724,2019-03-26,RoW,,,616,,friends
am_194373,2019-06-18,RoW,4th year,,264,,friends
am_197113,2019-08-09,RoW,5th year,,2063,,friends
am_206458,2019-12-07,RoW,5th year,,725,,friends
am_199197,2019-09-09,RoW,,,7,,friends
am_201908,2019-10-12,RoW,,,48,,friends
am_199204,2019-09-09,RoW,,,61,,friends
am_186172,2019-02-01,RoW,,,1879,,friends
am_204569,2019-11-11,RoW,,,2460,,friends
am_198913,2019-09-05,RoW,2nd year,,1253,,friends
am_205693,2019-11-25,RoW,4th year,,1033,,friends
am_184586,2019-01-03,RoW,4th year,,1753,,friends
am_190031,2019-04-07,RoW,5th year,,891,,friends
am_204682,2019-11-13,RoW,6th year,,2109,,friends
am_194078,2019-06-13,RoW,,,2,,friends
am_195900,2019-07-17,RoW,,,32,,friends
am_195863,2019-07-16,RoW,,,50,,friends
am_198159,2019-08-25,RoW,4th year,,1817,,friends
am_196349,2019-07-26,RoW,4th year,,50,,friends
am_207767,2019-12-31,RoW,4th year,,50,,friends
am_201838,2019-10-11,RoW,4th year,,2120,,friends
am_186871,2019-02-17,RoW,4th year,,2510,,friends
am_207291,2019-12-21,RoW,5th year,,1966,,friends
am_188450,2019-03-20,RoW,6th year,,208,,friends
am_204773,2019-11-14,RoW,,,20,,friends
am_202675,2019-10-21,RoW,,,31,,friends
am_205999,2019-11-30,RoW,,,50,,friends
am_187040,2019-02-20,RoW,2nd year,,1693,,friends
am_189297,2019-04-02,RoW,4th year,,1065,,friends
am_206050,2019-12-01,RoW,4th year,,56,,friends
am_190330,2019-04-11,RoW,5th year,,1569,,friends
am_192855,2019-05-25,RoW,5th year,,860,,friends
am_191427,2019-04-30,RoW,,,50,,friends
am_193535,2019-06-06,RoW,4th year,,50,,friends
am_187242,2019-02-24,RoW,5th year,,3187,,friends
am_201242,2019-10-04,RoW,,,50,,friends
am_201932,2019-10-12,RoW,,,1753,,friends
am_187629,2019-03-04,RoW,,,2278,,friends
am_186498,2019-02-10,RoW,3rd year,,1865,,friends
am_206322,2019-12-05,RoW,5th year,,2327,,friends
am_188405,2019-03-19,RoW,5th year,,3123,,friends
am_197714,2019-08-19,RoW,6th year,,2594,,friends
am_186102,2019-01-31,RoW,,,32,,friends
am_195929,2019-07-17,RoW,,,50,,friends
am_207401,2019-12-22,RoW,,,50,,friends
am_205158,2019-11-19,RoW,1st year,,2072,,friends
am_190296,2019-04-10,RoW,1st year,,333,,friends
am_188990,2019-03-30,RoW,3rd year,,2,,friends
am_204704,2019-11-13,RoW,4th year,,634,,friends
am_188922,2019-03-28,RoW,5th year,,2244,,friends
am_185972,2019-01-29,RoW,5th year,,2510,,friends
am_201847,2019-10-11,RoW,,,31,,friends
am_201589,2019-10-08,RoW,,,50,,friends
am_191845,2019-05-08,RoW,,,350,,friends
am_196053,2019-07-20,RoW,4th year,,1028,,friends
am_189421,2019-04-02,RoW,4th year,,3187,,friends
am_187753,2019-03-06,RoW,5th year,,1052,,friends
am_190817,2019-04-19,RoW,5th year,,2120,,friends
am_186818,2019-02-16,RoW,5th year,,2520,,friends
am_206426,2019-12-06,RoW,6th year,,1105,,friends
am_202814,2019-10-22,RoW,,,43,,friends
am_204981,2019-11-17,RoW,,,50,,friends
am_199174,2019-09-09,RoW,,,61,,friends
am_197948,2019-08-21,RoW,,,1098,,friends
am_187769,2019-03-06,RoW,3rd year,,50,,friends
am_194291,2019-06-17,RoW,3rd year,,2260,,friends
am_205673,2019-11-25,RoW,4th year,,1075,,friends
am_196442,2019-07-28,RoW,4th year,,338,,friends
am_186808,2019-02-15,RoW,5th year,,2544,,friends
am_195776,2019-07-15,RoW,6th year,,1948,,friends
am_185193,2019-01-14,RoW,,,6,,friends
am_194367,2019-06-18,RoW,,,26,,friends
am_190389,2019-04-12,RoW,,,50,,friends
am_206640,2019-12-09,RoW,,,50,,friends
am_184708,2019-01-05,RoW,1st year,,2120,,friends
am_207094,2019-12-17,RoW,2nd year,,50,,friends
am_199013,2019-09-06,RoW,4th year,,2091,,friends
am_206172,2019-12-03,RoW,4th year,,1840,,friends
am_197719,2019-08-19,RoW,4th year,,50,,friends
am_187137,2019-02-22,RoW,4th year,,1630,,friends
am_188126,2019-03-13,RoW,4th year,,1630,,friends
am_187920,2019-03-09,RoW,4th year,,983,,friends
am_197960,2019-08-22,RoW,4th year,,2278,,friends
am_188339,2019-03-17,RoW,5th year,,2501,,friends
am_188147,2019-03-13,RoW,,,8,,friends
am_188953,2019-03-29,RoW,2nd year,,3188,,friends
am_206052,2019-12-01,RoW,5th year,,3191,,friends
am_196513,2019-07-29,RoW,,,2,,friends
am_189115,2019-03-31,RoW,,,9,,friends
am_193702,2019-06-08,RoW,,,17,,friends
am_202244,2019-10-16,RoW,,,22,,friends
am_191961,2019-05-10,RoW,,,50,,friends
am_200497,2019-09-25,RoW,3rd year,,1097,,friends
am_196640,2019-08-01,RoW,3rd year,,2501,,friends
am_185496,2019-01-19,RoW,4th year,,23,,friends
am_204544,2019-11-11,RoW,4th year,,3172,,friends
am_206424,2019-12-06,RoW,4th year,,1193,,friends
am_206597,2019-12-09,RoW,4th year,,2260,,friends
am_185909,2019-01-27,RoW,5th year,,2111,,friends
am_206892,2019-12-13,RoW,5th year,,2252,,friends
am_206803,2019-12-12,RoW,5th year,,1269,,friends
am_185080,2019-01-12,RoW,6th year,,2109,,friends
am_199168,2019-09-09,RoW,6th year,,2379,,friends
am_207448,2019-12-23,RoW,6th year,,1105,,friends
am_205732,2019-11-26,RoW,,,8,,friends
am_191802,2019-05-07,RoW,,,37,,friends
am_193536,2019-06-06,RoW,,,45,,friends
am_198408,2019-08-28,RoW,,,50,,friends
am_186614,2019-02-12,RoW,,,1078,,friends
am_191127,2019-04-25,RoW,4th year,,50,,friends
am_203045,2019-10-25,RoW,4th year,,3191,,friends
am_191528,2019-05-02,RoW,5th year,,2324,,friends
am_191969,2019-05-10,RoW,6th year,,2112,,friends
am_188360,2019-03-18,RoW,,,50,,friends
am_200981,2019-10-01,RoW,,,50,,friends
am_188889,2019-03-28,RoW,3rd year,,2283,,friends
am_196480,2019-07-29,RoW,4th year,,50,,friends
am_190844,2019-04-20,RoW,4th year,,1087,,friends
am_199742,2019-09-16,RoW,4th year,,1896,,friends
am_207654,2019-12-28,RoW,5th year,,860,,friends
am_196236,2019-07-24,RoW,6th year,,970,,friends
am_188504,2019-03-21,RoW,6th year,,735,,friends
am_191995,2019-05-10,RoW,,,11,,friends
am_202037,2019-10-14,RoW,,,32,,friends
am_206555,2019-12-08,RoW,,,1481,,friends
am_199352,2019-09-11,RoW,,,208,,friends
am_203614,2019-10-31,RoW,3rd year,,2072,,friends
am_187292,2019-02-25,RoW,6th year,,1141,,friends
am_202861,2019-10-23,RoW,,,16,,friends
am_188645,2019-03-24,RoW,3rd year,,53,,friends
am_207184,2019-12-19,RoW,3rd year,,3187,,friends
am_185898,2019-01-27,RoW,3rd year,,1753,,friends
am_192747,2019-05-23,RoW,3rd year,,2283,,friends
am_188303,2019-03-17,RoW,5th year,,2495,,friends
am_189323,2019-04-02,RoW,5th year,,2516,,friends
am_197555,2019-08-16,RoW,6th year,,1668,,friends
am_200239,2019-09-22,RoW,6th year,,2217,,friends
am_203280,2019-10-28,RoW,,,46,,friends
am_199571,2019-09-14,RoW,,,2153,,friends
am_188670,2019-03-25,RoW,3rd year,,348,,friends
am_199208,2019-09-09,RoW,3rd year,,1969,,friends
am_188507,2019-03-21,RoW,4th year,,2079,,friends
am_190543,2019-04-15,RoW,4th year,,1090,,friends
am_194362,2019-06-18,RoW,5th year,,1574,,friends
am_206074,2019-12-01,RoW,6th year,,2106,,friends
am_204845,2019-11-15,RoW,,,5,,friends
am_185623,2019-01-22,RoW,,,20,,friends
am_202445,2019-10-18,RoW,,,32,,friends
am_199999,2019-09-19,RoW,,,44,,friends
am_205540,2019-11-24,RoW,,,50,,friends
am_187560,2019-03-02,RoW,,,3240,,friends
am_190287,2019-04-10,RoW,4th year,,333,,friends
am_185971,2019-01-29,RoW,4th year,,349,,friends
am_206804,2019-12-12,RoW,4th year,,2233,,friends
am_195428,2019-07-07,RoW,5th year,,50,,friends
am_195720,2019-07-13,RoW,6th year,,2358,,friends
am_201872,2019-10-12,RoW,,,1,,friends
am_187617,2019-03-03,RoW,,,50,,friends
am_188246,2019-03-15,RoW,,,50,,friends
am_191733,2019-05-06,RoW,,,50,,friends
am_190373,2019-04-11,RoW,1st year,,1850,,friends
am_185625,2019-01-22,RoW,4th year,,2088,,friends
am_186615,2019-02-12,RoW,4th year,,2279,,friends
am_185259,2019-01-15,RoW,5th year,,618,,friends
am_184723,2019-01-05,RoW,5th year,,2229,,friends
am_195514,2019-07-09,RoW,5th year,,2244,,friends
am_201134,2019-10-03,RoW,6th year,,2014,,friends
am_184655,2019-01-04,RoW,,,205,,friends
am_189479,2019-04-03,RoW,2nd year,,2171,,friends
am_200220,2019-09-22,RoW,2nd year,,2281,,friends
am_194374,2019-06-18,RoW,3rd year,,1142,,friends
am_200248,2019-09-22,RoW,3rd year,,2275,,friends
am_193195,2019-05-31,RoW,4th year,,1325,,friends
am_195651,2019-07-12,RoW,4th year,,1105,,friends
am_194548,2019-06-21,RoW,5th year,,858,,friends
am_188938,2019-03-29,RoW,5th year,,3187,,friends
am_205668,2019-11-25,RoW,5th year,,2501,,friends
am_201725,2019-10-10,RoW,6th year,,2096,,friends
am_186713,2019-02-14,RoW,6th year,,2113,,friends
am_185218,2019-01-15,RoW,6th year,,2229,,friends
am_206521,2019-12-08,RoW,6th year,,3254,,friends
am_203060,2019-10-25,RoW,,,2,,friends
am_185386,2019-01-17,RoW,,,17,,friends
am_202018,2019-10-14,RoW,,,40,,friends
am_192187,2019-05-14,RoW,,,44,,friends
am_185304,2019-01-16,RoW,,,50,,friends
am_186564,2019-02-11,RoW,,,50,,friends
am_195162,2019-07-02,RoW,,,58,,friends
am_190864,2019-04-20,RoW,1st year,,2119,,friends
am_187039,2019-02-20,RoW,1st year,,1666,,friends
am_205193,2019-11-19,RoW,4th year,,1076,,friends
am_197715,2019-08-19,RoW,5th year,,1286,,friends
am_190679,2019-04-17,RoW,5th year,,3149,,friends
am_194891,2019-06-27,RoW,6th year,,2202,,friends
am_190164,2019-04-08,RoW,6th year,,1696,,friends
am_192037,2019-05-11,RoW,,,12,,friends
am_190294,2019-04-10,RoW,4th year,,333,,friends
am_186397,2019-02-07,RoW,4th year,,336,,friends
am_205663,2019-11-25,RoW,5th year,,1692,,friends
am_186332,2019-02-05,RoW,6th year,,1355,,friends
am_202275,2019-10-16,RoW,,,7,,friends
am_192610,2019-05-21,RoW,,,21,,friends
am_202666,2019-10-21,RoW,,,28,,friends
am_204547,2019-11-11,RoW,,,32,,friends
am_200189,2019-09-21,RoW,,,41,,friends
am_200769,2019-09-28,RoW,,,1081,,friends
am_205463,2019-11-23,RoW,2nd year,,2080,,friends
am_206629,2019-12-09,RoW,3rd year,,888,,friends
am_203045,2019-10-25,RoW,4th year,,3191,,friends
am_190291,2019-04-10,RoW,4th year,,208,,friends
am_190280,2019-04-09,RoW,5th year,,2100,,friends
am_190887,2019-04-21,RoW,,,29,,friends
am_186472,2019-02-09,RoW,,,50,,friends
am_204461,2019-11-10,RoW,,,50,,friends
am_204766,2019-11-14,RoW,,,50,,friends
am_199280,2019-09-10,RoW,,,61,,friends
am_186477,2019-02-09,RoW,2nd year,,2101,,friends
am_185695,2019-01-23,RoW,3rd year,,1030,,friends
am_205854,2019-11-28,RoW,3rd year,,1877,,friends
am_185437,2019-01-18,RoW,5th year,,2109,,friends
am_186135,2019-02-01,RoW,5th year,,1356,,friends
am_198112,2019-08-24,RoW,5th year,,3272,,friends
am_198629,2019-09-01,RoW,6th year,,718,,friends
am_201708,2019-10-10,RoW,,,28,,friends
am_204833,2019-11-15,RoW,,,31,,friends
am_185856,2019-01-26,RoW,,,50,,friends
am_202573,2019-10-20,RoW,,,50,,friends
am_200437,2019-09-24,RoW,,,2616,,friends
am_186703,2019-02-13,RoW,,,2108,,friends
am_186388,2019-02-07,RoW,2nd year,,2058,,friends
am_206896,2019-12-13,RoW,3rd year,,2578,,friends
am_193489,2019-06-05,RoW,3rd year,,2495,,friends
am_185323,2019-01-16,RoW,4th year,,891,,friends
am_203485,2019-10-30,RoW,5th year,,1129,,friends
am_206983,2019-12-15,RoW,6th year,,2109,,friends
am_192916,2019-05-26,RoW,,,2,,friends
am_185245,2019-01-15,RoW,,,50,,friends
am_191247,2019-04-27,RoW,,,50,,friends
am_205927,2019-11-29,RoW,,,50,,friends
am_188008,2019-03-11,RoW,4th year,,1582,,friends
am_207245,2019-12-20,RoW,5th year,,1862,,friends
am_190926,2019-04-22,RoW,5th year,,1248,,friends
am_191818,2019-05-07,RoW,6th year,,2281,,friends
am_192866,2019-05-25,RoW,,,43,,friends
am_197322,2019-08-13,RoW,,,50,,friends
am_187017,2019-02-19,RoW,2nd year,,2537,,friends
am_203350,2019-10-29,RoW,3rd year,,2898,,friends
am_205089,2019-11-18,RoW,4th year,,1935,,friends
am_185114,2019-01-13,RoW,5th year,,581,,friends
am_206670,2019-12-10,RoW,5th year,,1451,,friends
am_187509,2019-03-01,RoW,6th year,,1580,,friends
am_196175,2019-07-23,RoW,6th year,,1078,,friends
am_204714,2019-11-13,RoW,,,12,,friends
am_187729,2019-03-05,RoW,,,48,,friends
am_188455,2019-03-20,RoW,,,50,,friends
am_194039,2019-06-12,RoW,,,50,,friends
am_196252,2019-07-24,RoW,,,50,,friends
am_202242,2019-10-16,RoW,,,50,,friends
am_192867,2019-05-25,RoW,,,2105,,friends
am_202776,2019-10-22,RoW,,,2120,,friends
am_190333,2019-04-11,RoW,4th year,,341,,friends
am_186098,2019-01-31,RoW,6th year,,2112,,friends
am_205910,2019-11-29,RoW,,,10,,friends
am_202228,2019-10-16,RoW,,,32,,friends
am_190383,2019-04-11,RoW,,,40,,friends
am_200335,2019-09-23,RoW,,,50,,friends
am_205785,2019-11-27,RoW,4th year,,2388,,friends
am_201004,2019-10-01,RoW,5th year,,1596,,friends
am_194548,2019-06-21,RoW,5th year,,858,,friends
am_195839,2019-07-16,RoW,6th year,,2105,,friends
am_205748,2019-11-26,RoW,6th year,,2494,,friends
am_184972,2019-01-10,RoW,,,48,,friends
am_199656,2019-09-15,RoW,2nd year,,1807,,friends
am_185833,2019-01-26,RoW,4th year,,349,,friends
am_201366,2019-10-06,RoW,4th year,,1457,,friends
am_202049,2019-10-14,RoW,4th year,,2510,,friends
am_188020,2019-03-11,RoW,5th year,,618,,friends
am_193615,2019-06-07,RoW,5th year,,618,,friends
am_192099,2019-05-13,RoW,5th year,,683,,friends
am_188112,2019-03-13,RoW,5th year,,435,,friends
am_192912,2019-05-26,RoW,6th year,,1469,,friends
am_204833,2019-11-15,RoW,,,31,,friends
am_201643,2019-10-09,RoW,,,50,,friends
